timestep,l2_norm,infinity_norm
65071,4.61094e-08,1.00044e-09
65072,4.60918e-08,9.09495e-10
65073,4.60544e-08,9.09495e-10
65074,4.59546e-08,9.09495e-10
65075,4.59513e-08,9.09495e-10
65076,4.59205e-08,9.09495e-10
65077,4.59195e-08,9.09495e-10
65078,4.59472e-08,9.09495e-10
65079,4.58877e-08,9.09495e-10
65080,4.59196e-08,9.09495e-10
65081,4.58617e-08,9.09495e-10
65082,4.58482e-08,9.09495e-10
65083,4.58316e-08,9.09495e-10
65084,4.58482e-08,9.09495e-10
65085,4.57476e-08,9.09495e-10
65086,4.58366e-08,9.09495e-10
65087,4.57742e-08,9.09495e-10
65088,4.57505e-08,9.09495e-10
65089,4.573e-08,9.09495e-10
65090,4.56629e-08,9.09495e-10
65091,4.56946e-08,9.09495e-10
65092,4.57245e-08,9.09495e-10
65093,4.56922e-08,9.09495e-10
65094,4.56869e-08,9.09495e-10
65095,4.56313e-08,9.09495e-10
65096,4.55766e-08,9.09495e-10
65097,4.55975e-08,9.09495e-10
65098,4.55585e-08,9.09495e-10
65099,4.55037e-08,9.09495e-10
65100,4.55414e-08,9.09495e-10
65101,4.55472e-08,9.09495e-10
65102,4.54576e-08,9.09495e-10
65103,4.54478e-08,9.09495e-10
65104,4.54339e-08,9.09495e-10
65105,4.54234e-08,9.09495e-10
65106,4.54031e-08,9.09495e-10
65107,4.53906e-08,9.09495e-10
65108,4.53928e-08,9.09495e-10
65109,4.53714e-08,9.09495e-10
65110,4.5324e-08,9.09495e-10
65111,4.53501e-08,9.09495e-10
65112,4.52757e-08,9.09495e-10
65113,4.53316e-08,9.09495e-10
65114,4.53141e-08,9.09495e-10
65115,4.53111e-08,9.09495e-10
65116,4.51846e-08,9.09495e-10
65117,4.52087e-08,9.09495e-10
65118,4.5245e-08,9.09495e-10
65119,4.52478e-08,9.09495e-10
65120,4.51799e-08,9.09495e-10
65121,4.51425e-08,9.09495e-10
65122,4.50942e-08,9.09495e-10
65123,4.5134e-08,9.09495e-10
65124,4.51242e-08,9.09495e-10
65125,4.50985e-08,9.09495e-10
65126,4.5132e-08,9.09495e-10
65127,4.50381e-08,9.09495e-10
65128,4.49942e-08,9.09495e-10
65129,4.49456e-08,9.09495e-10
65130,4.49766e-08,9.09495e-10
65131,4.50212e-08,9.09495e-10
65132,4.49674e-08,9.09495e-10
65133,4.49288e-08,9.09495e-10
65134,4.4893e-08,9.09495e-10
65135,4.49444e-08,9.09495e-10
65136,4.49023e-08,9.09495e-10
65137,4.4852e-08,9.09495e-10
65138,4.48561e-08,9.09495e-10
65139,4.48416e-08,9.09495e-10
65140,4.47914e-08,9.09495e-10
65141,4.48034e-08,9.09495e-10
65142,4.47397e-08,9.09495e-10
65143,4.47191e-08,9.09495e-10
65144,4.47243e-08,9.09495e-10
65145,4.47484e-08,9.09495e-10
65146,4.47235e-08,9.09495e-10
65147,4.46797e-08,9.09495e-10
65148,4.46664e-08,9.09495e-10
65149,4.47044e-08,9.09495e-10
65150,4.46596e-08,9.09495e-10
65151,4.46655e-08,9.09495e-10
65152,4.46442e-08,9.09495e-10
65153,4.45736e-08,9.09495e-10
65154,4.45797e-08,9.09495e-10
65155,4.45706e-08,9.09495e-10
65156,4.45357e-08,9.09495e-10
65157,4.4557e-08,9.09495e-10
65158,4.45106e-08,9.09495e-10
65159,4.45494e-08,9.09495e-10
65160,4.44334e-08,9.09495e-10
65161,4.43581e-08,9.09495e-10
65162,4.44273e-08,9.09495e-10
65163,4.44117e-08,9.09495e-10
65164,4.43604e-08,9.09495e-10
65165,4.43434e-08,9.09495e-10
65166,4.44135e-08,9.09495e-10
65167,4.43595e-08,9.09495e-10
65168,4.43189e-08,9.09495e-10
65169,4.43108e-08,9.09495e-10
65170,4.43296e-08,9.09495e-10
65171,4.42833e-08,9.09495e-10
65172,4.42738e-08,9.09495e-10
65173,4.42659e-08,9.09495e-10
65174,4.42572e-08,9.09495e-10
65175,4.42467e-08,9.09495e-10
65176,4.42489e-08,9.09495e-10
65177,4.42618e-08,9.09495e-10
65178,4.42278e-08,9.09495e-10
65179,4.41305e-08,9.09495e-10
65180,4.41606e-08,9.09495e-10
65181,4.40994e-08,9.09495e-10
65182,4.41004e-08,9.09495e-10
65183,4.40508e-08,9.09495e-10
65184,4.40642e-08,9.09495e-10
65185,4.40347e-08,9.09495e-10
65186,4.40645e-08,9.09495e-10
65187,4.39993e-08,9.09495e-10
65188,4.39929e-08,9.09495e-10
65189,4.40016e-08,9.09495e-10
65190,4.39666e-08,9.09495e-10
65191,4.39306e-08,9.09495e-10
65192,4.39228e-08,9.09495e-10
65193,4.38635e-08,9.09495e-10
65194,4.38505e-08,9.09495e-10
65195,4.38971e-08,9.09495e-10
65196,4.38015e-08,9.09495e-10
65197,4.38348e-08,9.09495e-10
65198,4.38442e-08,9.09495e-10
65199,4.3853e-08,9.09495e-10
65200,4.38147e-08,9.09495e-10
65201,4.38117e-08,9.09495e-10
65202,4.37704e-08,9.09495e-10
65203,4.3767e-08,9.09495e-10
65204,4.3784e-08,9.09495e-10
65205,4.3761e-08,9.09495e-10
65206,4.3715e-08,9.09495e-10
65207,4.36796e-08,9.09495e-10
65208,4.36519e-08,9.09495e-10
65209,4.3638e-08,9.09495e-10
65210,4.36716e-08,9.09495e-10
65211,4.36303e-08,9.09495e-10
65212,4.3588e-08,9.09495e-10
65213,4.35905e-08,9.09495e-10
65214,4.35588e-08,9.09495e-10
65215,4.35298e-08,9.09495e-10
65216,4.35279e-08,9.09495e-10
65217,4.34728e-08,9.09495e-10
65218,4.34806e-08,9.09495e-10
65219,4.34886e-08,9.09495e-10
65220,4.34447e-08,9.09495e-10
65221,4.349e-08,9.09495e-10
65222,4.34367e-08,9.09495e-10
65223,4.33816e-08,9.09495e-10
65224,4.33969e-08,9.09495e-10
65225,4.33955e-08,9.09495e-10
65226,4.33866e-08,9.09495e-10
65227,4.3324e-08,9.09495e-10
65228,4.33272e-08,9.09495e-10
65229,4.32917e-08,9.09495e-10
65230,4.33199e-08,9.09495e-10
65231,4.32548e-08,9.09495e-10
65232,4.32678e-08,9.09495e-10
65233,4.32265e-08,9.09495e-10
65234,4.32302e-08,9.09495e-10
65235,4.31855e-08,9.09495e-10
65236,4.32089e-08,9.09495e-10
65237,4.32077e-08,9.09495e-10
65238,4.31876e-08,9.09495e-10
65239,4.31391e-08,9.09495e-10
65240,4.31351e-08,9.09495e-10
65241,4.30929e-08,9.09495e-10
65242,4.313e-08,9.09495e-10
65243,4.30745e-08,9.09495e-10
65244,4.30394e-08,9.09495e-10
65245,4.30589e-08,9.09495e-10
65246,4.30528e-08,9.09495e-10
65247,4.30692e-08,9.09495e-10
65248,4.30334e-08,9.09495e-10
65249,4.30302e-08,9.09495e-10
65250,4.29769e-08,9.09495e-10
65251,4.29397e-08,9.09495e-10
65252,4.29711e-08,9.09495e-10
65253,4.29018e-08,9.09495e-10
65254,4.28637e-08,9.09495e-10
65255,4.28477e-08,9.09495e-10
65256,4.29299e-08,9.09495e-10
65257,4.28898e-08,9.09495e-10
65258,4.28176e-08,9.09495e-10
65259,4.28013e-08,9.09495e-10
65260,4.27753e-08,9.09495e-10
65261,4.27735e-08,9.09495e-10
65262,4.27033e-08,9.09495e-10
65263,4.27497e-08,9.09495e-10
65264,4.27638e-08,9.09495e-10
65265,4.27296e-08,9.09495e-10
65266,4.27244e-08,9.09495e-10
65267,4.26549e-08,9.09495e-10
65268,4.26405e-08,9.09495e-10
65269,4.26753e-08,9.09495e-10
65270,4.26404e-08,9.09495e-10
65271,4.26054e-08,9.09495e-10
65272,4.26537e-08,9.09495e-10
65273,4.2597e-08,9.09495e-10
65274,4.25692e-08,9.09495e-10
65275,4.25241e-08,8.18545e-10
65276,4.25546e-08,9.09495e-10
65277,4.2499e-08,9.09495e-10
65278,4.25301e-08,9.09495e-10
65279,4.25076e-08,9.09495e-10
65280,4.24614e-08,9.09495e-10
65281,4.24981e-08,9.09495e-10
65282,4.24431e-08,9.09495e-10
65283,4.24544e-08,9.09495e-10
65284,4.24089e-08,8.18545e-10
65285,4.24156e-08,9.09495e-10
65286,4.23874e-08,9.09495e-10
65287,4.23264e-08,9.09495e-10
65288,4.23456e-08,9.09495e-10
65289,4.23281e-08,8.18545e-10
65290,4.23108e-08,9.09495e-10
65291,4.22143e-08,9.09495e-10
65292,4.2247e-08,9.09495e-10
65293,4.22904e-08,9.09495e-10
65294,4.2248e-08,9.09495e-10
65295,4.22606e-08,8.18545e-10
65296,4.22527e-08,9.09495e-10
65297,4.21768e-08,8.18545e-10
65298,4.21864e-08,8.18545e-10
65299,4.21926e-08,9.09495e-10
65300,4.21179e-08,9.09495e-10
65301,4.21313e-08,8.18545e-10
65302,4.21214e-08,9.09495e-10
65303,4.21209e-08,9.09495e-10
65304,4.20805e-08,9.09495e-10
65305,4.21101e-08,8.18545e-10
65306,4.20585e-08,9.09495e-10
65307,4.2034e-08,8.18545e-10
65308,4.20744e-08,9.09495e-10
65309,4.20473e-08,8.18545e-10
65310,4.20094e-08,9.09495e-10
65311,4.20255e-08,8.18545e-10
65312,4.19121e-08,9.09495e-10
65313,4.19033e-08,9.09495e-10
65314,4.19278e-08,9.09495e-10
65315,4.19169e-08,8.18545e-10
65316,4.19043e-08,9.09495e-10
65317,4.185e-08,8.18545e-10
65318,4.18372e-08,8.18545e-10
65319,4.17953e-08,8.18545e-10
65320,4.18457e-08,8.18545e-10
65321,4.18831e-08,8.18545e-10
65322,4.18269e-08,9.09495e-10
65323,4.18297e-08,8.18545e-10
65324,4.17541e-08,8.18545e-10
65325,4.17481e-08,9.09495e-10
65326,4.16999e-08,8.18545e-10
65327,4.17387e-08,8.18545e-10
65328,4.17312e-08,8.18545e-10
65329,4.16849e-08,9.09495e-10
65330,4.16035e-08,8.18545e-10
65331,4.16451e-08,8.18545e-10
65332,4.16778e-08,8.18545e-10
65333,4.16364e-08,8.18545e-10
65334,4.15913e-08,8.18545e-10
65335,4.16171e-08,8.18545e-10
65336,4.16063e-08,8.18545e-10
65337,4.15611e-08,8.18545e-10
65338,4.15697e-08,8.18545e-10
65339,4.15303e-08,9.09495e-10
65340,4.14685e-08,8.18545e-10
65341,4.14844e-08,8.18545e-10
65342,4.15261e-08,8.18545e-10
65343,4.14692e-08,8.18545e-10
65344,4.14623e-08,8.18545e-10
65345,4.14813e-08,8.18545e-10
65346,4.14361e-08,8.18545e-10
65347,4.14115e-08,8.18545e-10
65348,4.13697e-08,8.18545e-10
65349,4.13689e-08,8.18545e-10
65350,4.1385e-08,8.18545e-10
65351,4.13493e-08,8.18545e-10
65352,4.1367e-08,8.18545e-10
65353,4.13243e-08,8.18545e-10
65354,4.13331e-08,8.18545e-10
65355,4.12344e-08,8.18545e-10
65356,4.12358e-08,8.18545e-10
65357,4.12585e-08,8.18545e-10
65358,4.12171e-08,8.18545e-10
65359,4.12119e-08,8.18545e-10
65360,4.11736e-08,8.18545e-10
65361,4.12039e-08,8.18545e-10
65362,4.11292e-08,8.18545e-10
65363,4.1188e-08,8.18545e-10
65364,4.11427e-08,8.18545e-10
65365,4.11465e-08,8.18545e-10
65366,4.10838e-08,8.18545e-10
65367,4.10791e-08,8.18545e-10
65368,4.11193e-08,8.18545e-10
65369,4.10803e-08,8.18545e-10
65370,4.10488e-08,8.18545e-10
65371,4.10641e-08,8.18545e-10
65372,4.09939e-08,8.18545e-10
65373,4.09939e-08,8.18545e-10
65374,4.09499e-08,8.18545e-10
65375,4.09745e-08,8.18545e-10
65376,4.09446e-08,8.18545e-10
65377,4.09324e-08,8.18545e-10
65378,4.0928e-08,8.18545e-10
65379,4.08403e-08,8.18545e-10
65380,4.08797e-08,8.18545e-10
65381,4.08102e-08,8.18545e-10
65382,4.0841e-08,8.18545e-10
65383,4.08696e-08,8.18545e-10
65384,4.08643e-08,8.18545e-10
65385,4.08381e-08,8.18545e-10
65386,4.08069e-08,8.18545e-10
65387,4.07585e-08,8.18545e-10
65388,4.07631e-08,8.18545e-10
65389,4.07023e-08,8.18545e-10
65390,4.07075e-08,8.18545e-10
65391,4.06624e-08,8.18545e-10
65392,4.06429e-08,8.18545e-10
65393,4.07087e-08,8.18545e-10
65394,4.06717e-08,8.18545e-10
65395,4.06546e-08,8.18545e-10
65396,4.06353e-08,8.18545e-10
65397,4.06205e-08,8.18545e-10
65398,4.0623e-08,8.18545e-10
65399,4.06207e-08,8.18545e-10
65400,4.054e-08,8.18545e-10
65401,4.05641e-08,8.18545e-10
65402,4.05068e-08,8.18545e-10
65403,4.04984e-08,8.18545e-10
65404,4.04987e-08,8.18545e-10
65405,4.05247e-08,8.18545e-10
65406,4.04971e-08,8.18545e-10
65407,4.04322e-08,8.18545e-10
65408,4.04142e-08,8.18545e-10
65409,4.04521e-08,8.18545e-10
65410,4.04109e-08,8.18545e-10
65411,4.04162e-08,8.18545e-10
65412,4.04197e-08,8.18545e-10
65413,4.03843e-08,8.18545e-10
65414,4.03322e-08,8.18545e-10
65415,4.03909e-08,8.18545e-10
65416,4.03758e-08,8.18545e-10
65417,4.03449e-08,8.18545e-10
65418,4.03217e-08,8.18545e-10
65419,4.03014e-08,8.18545e-10
65420,4.03041e-08,8.18545e-10
65421,4.02375e-08,8.18545e-10
65422,4.01633e-08,8.18545e-10
65423,4.01541e-08,8.18545e-10
65424,4.01674e-08,8.18545e-10
65425,4.01196e-08,8.18545e-10
65426,4.0126e-08,8.18545e-10
65427,4.01162e-08,8.18545e-10
65428,4.00876e-08,8.18545e-10
65429,4.00578e-08,8.18545e-10
65430,4.00676e-08,8.18545e-10
65431,4.00808e-08,8.18545e-10
65432,4.0099e-08,8.18545e-10
65433,4.00972e-08,8.18545e-10
65434,4.00654e-08,8.18545e-10
65435,4.00192e-08,8.18545e-10
65436,4.00538e-08,8.18545e-10
65437,4.00309e-08,8.18545e-10
65438,3.99711e-08,8.18545e-10
65439,3.99531e-08,8.18545e-10
65440,3.99906e-08,8.18545e-10
65441,3.99471e-08,8.18545e-10
65442,3.98967e-08,8.18545e-10
65443,3.98963e-08,8.18545e-10
65444,3.98812e-08,8.18545e-10
65445,3.98689e-08,8.18545e-10
65446,3.98913e-08,8.18545e-10
65447,3.9879e-08,8.18545e-10
65448,3.98006e-08,8.18545e-10
65449,3.98464e-08,8.18545e-10
65450,3.97652e-08,8.18545e-10
65451,3.97853e-08,8.18545e-10
65452,3.97973e-08,8.18545e-10
65453,3.97591e-08,8.18545e-10
65454,3.97929e-08,8.18545e-10
65455,3.97018e-08,8.18545e-10
65456,3.97298e-08,8.18545e-10
65457,3.95879e-08,8.18545e-10
65458,3.96703e-08,8.18545e-10
65459,3.96386e-08,8.18545e-10
65460,3.96197e-08,8.18545e-10
65461,3.96251e-08,8.18545e-10
65462,3.95796e-08,8.18545e-10
65463,3.95526e-08,8.18545e-10
65464,3.95315e-08,8.18545e-10
65465,3.95241e-08,8.18545e-10
65466,3.95433e-08,8.18545e-10
65467,3.95085e-08,8.18545e-10
65468,3.95451e-08,8.18545e-10
65469,3.95165e-08,8.18545e-10
65470,3.95027e-08,8.18545e-10
65471,3.94915e-08,8.18545e-10
65472,3.94388e-08,8.18545e-10
65473,3.94602e-08,8.18545e-10
65474,3.94302e-08,8.18545e-10
65475,3.94387e-08,8.18545e-10
65476,3.93509e-08,8.18545e-10
65477,3.94013e-08,8.18545e-10
65478,3.93776e-08,8.18545e-10
65479,3.92858e-08,8.18545e-10
65480,3.93203e-08,8.18545e-10
65481,3.93353e-08,8.18545e-10
65482,3.93e-08,8.18545e-10
65483,3.92762e-08,8.18545e-10
65484,3.93071e-08,8.18545e-10
65485,3.92889e-08,8.18545e-10
65486,3.92554e-08,8.18545e-10
65487,3.92831e-08,8.18545e-10
65488,3.92513e-08,8.18545e-10
65489,3.92333e-08,8.18545e-10
65490,3.91978e-08,8.18545e-10
65491,3.91411e-08,8.18545e-10
65492,3.91516e-08,8.18545e-10
65493,3.91523e-08,8.18545e-10
65494,3.91532e-08,8.18545e-10
65495,3.91411e-08,8.18545e-10
65496,3.9114e-08,8.18545e-10
65497,3.90406e-08,8.18545e-10
65498,3.89964e-08,8.18545e-10
65499,3.90555e-08,8.18545e-10
65500,3.89887e-08,8.18545e-10
65501,3.90556e-08,8.18545e-10
65502,3.90249e-08,8.18545e-10
65503,3.89925e-08,8.18545e-10
65504,3.89926e-08,8.18545e-10
65505,3.89936e-08,8.18545e-10
65506,3.89565e-08,8.18545e-10
65507,3.89643e-08,8.18545e-10
65508,3.88955e-08,8.18545e-10
65509,3.89094e-08,8.18545e-10
65510,3.88735e-08,8.18545e-10
65511,3.89004e-08,8.18545e-10
65512,3.88553e-08,8.18545e-10
65513,3.8825e-08,8.18545e-10
65514,3.87957e-08,8.18545e-10
65515,3.87934e-08,8.18545e-10
65516,3.87649e-08,8.18545e-10
65517,3.8809e-08,8.18545e-10
65518,3.87646e-08,8.18545e-10
65519,3.872e-08,8.18545e-10
65520,3.87259e-08,8.18545e-10
65521,3.87111e-08,8.18545e-10
65522,3.87298e-08,8.18545e-10
65523,3.86666e-08,8.18545e-10
65524,3.8725e-08,8.18545e-10
65525,3.86565e-08,8.18545e-10
65526,3.86795e-08,8.18545e-10
65527,3.86829e-08,8.18545e-10
65528,3.86156e-08,8.18545e-10
65529,3.86413e-08,8.18545e-10
65530,3.85702e-08,8.18545e-10
65531,3.85477e-08,8.18545e-10
65532,3.859e-08,8.18545e-10
65533,3.85871e-08,8.18545e-10
65534,3.85253e-08,8.18545e-10
65535,3.84952e-08,8.18545e-10
65536,3.85287e-08,8.18545e-10
65537,3.84908e-08,8.18545e-10
65538,3.84883e-08,8.18545e-10
65539,3.84232e-08,8.18545e-10
65540,3.83931e-08,8.18545e-10
65541,3.84521e-08,8.18545e-10
65542,3.83687e-08,8.18545e-10
65543,3.83518e-08,8.18545e-10
65544,3.83782e-08,8.18545e-10
65545,3.83587e-08,8.18545e-10
65546,3.82594e-08,8.18545e-10
65547,3.83374e-08,8.18545e-10
65548,3.83009e-08,8.18545e-10
65549,3.8256e-08,8.18545e-10
65550,3.82773e-08,8.18545e-10
65551,3.82654e-08,8.18545e-10
65552,3.82524e-08,8.18545e-10
65553,3.82553e-08,8.18545e-10
65554,3.82342e-08,8.18545e-10
65555,3.82676e-08,8.18545e-10
65556,3.81769e-08,8.18545e-10
65557,3.82064e-08,7.27596e-10
65558,3.81533e-08,8.18545e-10
65559,3.80999e-08,8.18545e-10
65560,3.81485e-08,8.18545e-10
65561,3.81388e-08,8.18545e-10
65562,3.81089e-08,8.18545e-10
65563,3.80972e-08,8.18545e-10
65564,3.8073e-08,8.18545e-10
65565,3.80555e-08,8.18545e-10
65566,3.80754e-08,8.18545e-10
65567,3.80675e-08,8.18545e-10
65568,3.80633e-08,8.18545e-10
65569,3.80357e-08,8.18545e-10
65570,3.79838e-08,8.18545e-10
65571,3.798e-08,8.18545e-10
65572,3.79823e-08,8.18545e-10
65573,3.79272e-08,8.18545e-10
65574,3.78873e-08,8.18545e-10
65575,3.79141e-08,8.18545e-10
65576,3.79431e-08,8.18545e-10
65577,3.79297e-08,8.18545e-10
65578,3.79002e-08,7.27596e-10
65579,3.79093e-08,8.18545e-10
65580,3.78645e-08,7.27596e-10
65581,3.79056e-08,8.18545e-10
65582,3.78362e-08,8.18545e-10
65583,3.7786e-08,8.18545e-10
65584,3.77879e-08,8.18545e-10
65585,3.78244e-08,7.27596e-10
65586,3.77829e-08,8.18545e-10
65587,3.7744e-08,7.27596e-10
65588,3.77274e-08,7.27596e-10
65589,3.77156e-08,7.27596e-10
65590,3.77628e-08,8.18545e-10
65591,3.77092e-08,7.27596e-10
65592,3.76537e-08,8.18545e-10
65593,3.76846e-08,8.18545e-10
65594,3.76341e-08,7.27596e-10
65595,3.76141e-08,8.18545e-10
65596,3.76049e-08,7.27596e-10
65597,3.75868e-08,8.18545e-10
65598,3.76175e-08,8.18545e-10
65599,3.76177e-08,8.18545e-10
65600,3.7589e-08,8.18545e-10
65601,3.76065e-08,8.18545e-10
65602,3.75415e-08,8.18545e-10
65603,3.75537e-08,7.27596e-10
65604,3.7496e-08,8.18545e-10
65605,3.75326e-08,8.18545e-10
65606,3.74953e-08,7.27596e-10
65607,3.74691e-08,8.18545e-10
65608,3.73882e-08,8.18545e-10
65609,3.74404e-08,7.27596e-10
65610,3.73827e-08,7.27596e-10
65611,3.73626e-08,8.18545e-10
65612,3.73852e-08,8.18545e-10
65613,3.74151e-08,7.27596e-10
65614,3.73481e-08,7.27596e-10
65615,3.73428e-08,8.18545e-10
65616,3.7308e-08,7.27596e-10
65617,3.72865e-08,7.27596e-10
65618,3.7314e-08,8.18545e-10
65619,3.72821e-08,8.18545e-10
65620,3.7266e-08,8.18545e-10
65621,3.72458e-08,8.18545e-10
65622,3.72909e-08,8.18545e-10
65623,3.7242e-08,7.27596e-10
65624,3.72317e-08,7.27596e-10
65625,3.71886e-08,8.18545e-10
65626,3.72041e-08,8.18545e-10
65627,3.71759e-08,8.18545e-10
65628,3.71852e-08,7.27596e-10
65629,3.71704e-08,7.27596e-10
65630,3.71878e-08,7.27596e-10
65631,3.71157e-08,7.27596e-10
65632,3.70945e-08,7.27596e-10
65633,3.71066e-08,8.18545e-10
65634,3.70746e-08,7.27596e-10
65635,3.70596e-08,7.27596e-10
65636,3.70554e-08,7.27596e-10
65637,3.70544e-08,7.27596e-10
65638,3.70224e-08,7.27596e-10
65639,3.7044e-08,7.27596e-10
65640,3.69915e-08,7.27596e-10
65641,3.69947e-08,7.27596e-10
65642,3.70033e-08,7.27596e-10
65643,3.70054e-08,7.27596e-10
65644,3.69016e-08,7.27596e-10
65645,3.69148e-08,7.27596e-10
65646,3.69031e-08,7.27596e-10
65647,3.6885e-08,7.27596e-10
65648,3.68795e-08,7.27596e-10
65649,3.68501e-08,7.27596e-10
65650,3.68226e-08,7.27596e-10
65651,3.68567e-08,7.27596e-10
65652,3.68201e-08,7.27596e-10
65653,3.67961e-08,7.27596e-10
65654,3.68449e-08,8.18545e-10
65655,3.67488e-08,7.27596e-10
65656,3.67691e-08,7.27596e-10
65657,3.67558e-08,7.27596e-10
65658,3.67157e-08,7.27596e-10
65659,3.67154e-08,8.18545e-10
65660,3.67032e-08,7.27596e-10
65661,3.67318e-08,7.27596e-10
65662,3.66811e-08,7.27596e-10
65663,3.66639e-08,7.27596e-10
65664,3.66378e-08,7.27596e-10
65665,3.65602e-08,7.27596e-10
65666,3.65903e-08,7.27596e-10
65667,3.65753e-08,7.27596e-10
65668,3.6582e-08,7.27596e-10
65669,3.65608e-08,7.27596e-10
65670,3.65268e-08,7.27596e-10
65671,3.65537e-08,7.27596e-10
65672,3.65149e-08,7.27596e-10
65673,3.65398e-08,7.27596e-10
65674,3.65169e-08,7.27596e-10
65675,3.65285e-08,7.27596e-10
65676,3.64894e-08,7.27596e-10
65677,3.64832e-08,7.27596e-10
65678,3.6505e-08,7.27596e-10
65679,3.64713e-08,7.27596e-10
65680,3.64619e-08,7.27596e-10
65681,3.64099e-08,7.27596e-10
65682,3.63887e-08,7.27596e-10
65683,3.63498e-08,7.27596e-10
65684,3.63605e-08,7.27596e-10
65685,3.63389e-08,7.27596e-10
65686,3.63977e-08,7.27596e-10
65687,3.6364e-08,7.27596e-10
65688,3.63282e-08,7.27596e-10
65689,3.6278e-08,7.27596e-10
65690,3.6257e-08,7.27596e-10
65691,3.6273e-08,7.27596e-10
65692,3.62042e-08,7.27596e-10
65693,3.61924e-08,7.27596e-10
65694,3.6181e-08,7.27596e-10
65695,3.62044e-08,7.27596e-10
65696,3.61765e-08,7.27596e-10
65697,3.61683e-08,7.27596e-10
65698,3.61932e-08,7.27596e-10
65699,3.6172e-08,7.27596e-10
65700,3.61909e-08,7.27596e-10
65701,3.61641e-08,7.27596e-10
65702,3.61022e-08,7.27596e-10
65703,3.61153e-08,7.27596e-10
65704,3.60941e-08,7.27596e-10
65705,3.60135e-08,7.27596e-10
65706,3.60378e-08,7.27596e-10
65707,3.60229e-08,7.27596e-10
65708,3.60201e-08,7.27596e-10
65709,3.59835e-08,7.27596e-10
65710,3.60092e-08,7.27596e-10
65711,3.59863e-08,7.27596e-10
65712,3.59623e-08,7.27596e-10
65713,3.59494e-08,7.27596e-10
65714,3.59508e-08,7.27596e-10
65715,3.58775e-08,7.27596e-10
65716,3.59089e-08,7.27596e-10
65717,3.59092e-08,7.27596e-10
65718,3.59196e-08,7.27596e-10
65719,3.58914e-08,7.27596e-10
65720,3.58709e-08,7.27596e-10
65721,3.58373e-08,7.27596e-10
65722,3.58674e-08,7.27596e-10
65723,3.58284e-08,7.27596e-10
65724,3.57995e-08,7.27596e-10
65725,3.58041e-08,7.27596e-10
65726,3.56993e-08,7.27596e-10
65727,3.57558e-08,7.27596e-10
65728,3.56862e-08,7.27596e-10
65729,3.5744e-08,7.27596e-10
65730,3.56996e-08,7.27596e-10
65731,3.57427e-08,7.27596e-10
65732,3.56325e-08,7.27596e-10
65733,3.56673e-08,7.27596e-10
65734,3.56331e-08,7.27596e-10
65735,3.56563e-08,7.27596e-10
65736,3.56618e-08,7.27596e-10
65737,3.56542e-08,7.27596e-10
65738,3.56218e-08,7.27596e-10
65739,3.5622e-08,7.27596e-10
65740,3.56249e-08,7.27596e-10
65741,3.5549e-08,7.27596e-10
65742,3.55677e-08,7.27596e-10
65743,3.56162e-08,7.27596e-10
65744,3.55315e-08,7.27596e-10
65745,3.55742e-08,7.27596e-10
65746,3.55095e-08,7.27596e-10
65747,3.5543e-08,7.27596e-10
65748,3.55144e-08,7.27596e-10
65749,3.5455e-08,7.27596e-10
65750,3.54636e-08,7.27596e-10
65751,3.54027e-08,7.27596e-10
65752,3.53382e-08,7.27596e-10
65753,3.53871e-08,7.27596e-10
65754,3.53837e-08,7.27596e-10
65755,3.54105e-08,7.27596e-10
65756,3.53533e-08,7.27596e-10
65757,3.53382e-08,7.27596e-10
65758,3.5372e-08,7.27596e-10
65759,3.527e-08,7.27596e-10
65760,3.52672e-08,7.27596e-10
65761,3.52623e-08,7.27596e-10
65762,3.5281e-08,7.27596e-10
65763,3.52449e-08,7.27596e-10
65764,3.52484e-08,7.27596e-10
65765,3.52509e-08,7.27596e-10
65766,3.52749e-08,7.27596e-10
65767,3.52493e-08,7.27596e-10
65768,3.51741e-08,7.27596e-10
65769,3.51856e-08,7.27596e-10
65770,3.51611e-08,7.27596e-10
65771,3.51863e-08,7.27596e-10
65772,3.51854e-08,7.27596e-10
65773,3.5142e-08,7.27596e-10
65774,3.50785e-08,7.27596e-10
65775,3.51212e-08,7.27596e-10
65776,3.51342e-08,7.27596e-10
65777,3.50469e-08,7.27596e-10
65778,3.50624e-08,7.27596e-10
65779,3.50302e-08,7.27596e-10
65780,3.50069e-08,7.27596e-10
65781,3.49754e-08,7.27596e-10
65782,3.50054e-08,7.27596e-10
65783,3.50279e-08,7.27596e-10
65784,3.49482e-08,7.27596e-10
65785,3.4958e-08,7.27596e-10
65786,3.49211e-08,7.27596e-10
65787,3.49301e-08,7.27596e-10
65788,3.49415e-08,7.27596e-10
65789,3.49661e-08,7.27596e-10
65790,3.49093e-08,7.27596e-10
65791,3.48835e-08,7.27596e-10
65792,3.49e-08,7.27596e-10
65793,3.4877e-08,7.27596e-10
65794,3.48674e-08,7.27596e-10
65795,3.48482e-08,7.27596e-10
65796,3.484e-08,7.27596e-10
65797,3.48021e-08,7.27596e-10
65798,3.47506e-08,7.27596e-10
65799,3.4758e-08,7.27596e-10
65800,3.47548e-08,7.27596e-10
65801,3.47767e-08,7.27596e-10
65802,3.47193e-08,7.27596e-10
65803,3.47038e-08,7.27596e-10
65804,3.47061e-08,7.27596e-10
65805,3.46946e-08,7.27596e-10
65806,3.46933e-08,7.27596e-10
